Accession	GenBank_RefSeq	Organism_Name	Species	Genotype	Isolate	GenBank_Title	Length	Nuc_Completeness	Geo_Location	Country	Host	Tissue_Specimen_Source	Submitters	Publications	Collection_Date	Release_Date	Molecule_type
KP212157	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		CNA138	Human papillomavirus type 16 isolate CNA138, complete genome	7900	complete	Brazil	Brazil	Homo sapiens		Oliveira,C.M., Bravo,I.G., Souza,N.C., Genta,M.L., Fregnani,J.H., Tacla,M., Carvalho,J.P., Longatto-Filho,A., Levi,J.E., Oliveira,C., Bravo,I., Carvalho,J.	1	2011-08-11	2015-09-08	dsDNA
KP212158	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		CNA173	Human papillomavirus type 16 isolate CNA173, complete genome	7849	complete	Brazil	Brazil	Homo sapiens		Oliveira,C.M., Bravo,I.G., Souza,N.C., Genta,M.L., Fregnani,J.H., Tacla,M., Carvalho,J.P., Longatto-Filho,A., Levi,J.E., Oliveira,C., Bravo,I., Carvalho,J.	1	2011-11-07	2015-09-08	dsDNA
KP212159	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		CNA188	Human papillomavirus type 16 isolate CNA188, complete genome	7896	complete	Brazil	Brazil	Homo sapiens		Oliveira,C.M., Bravo,I.G., Souza,N.C., Genta,M.L., Fregnani,J.H., Tacla,M., Carvalho,J.P., Longatto-Filho,A., Levi,J.E., Oliveira,C., Bravo,I., Carvalho,J.	1	2011-12-01	2015-09-08	dsDNA
KP874716	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		NBM19_consensus	Human papillomavirus type 16 isolate NBM19_consensus, complete genome	7845	complete	Brazil	Brazil	Homo sapiens		Oliveira,C.M., Bravo,I.G., Souza,N.C., Genta,M.L., Fregnani,J.H., Tacla,M., Carvalho,J.P., Longatto-Filho,A., Levi,J.E., Oliveira,C., Bravo,I., Carvalho,J.	1		2015-09-08	dsDNA
KF880690	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		PV-234-11	Human papillomavirus type 16, complete genome	7906	complete	Sweden	Sweden	Homo sapiens	tonsil	Letsolo,B.T., Faust,H., Ekblad,L., Wennerberg,J., Forslund,O.		2011-02-21	2015-01-08	dsDNA
KC935953	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		16-Anhui12	Human papillomavirus type 16 isolate 16-Anhui12 from China, complete genome	7906	complete	China	China	Homo sapiens		Sun,Y.F., Jiang,T., Chen,C.J.		2012	2014-05-15	dsDNA
KJ411988	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 HPV16-miR-H1 miRNA gene, complete sequence	82	complete					Qian,K., Pietila,T., Ronty,M., Michon,F., Frilander,M.J., Ritari,J., Tarkkanen,J., Paulin,L., Auvinen,P., Auvinen,E.	1		2014-04-26	dsDNA
KJ411989	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 HPV16-miR-H2 miRNA gene, complete sequence	112	complete					Qian,K., Pietila,T., Ronty,M., Michon,F., Frilander,M.J., Ritari,J., Tarkkanen,J., Paulin,L., Auvinen,P., Auvinen,E.	1		2014-04-26	dsDNA
KJ411990	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 HPV16-miR-H3 miRNA gene, complete sequence	125	complete					Qian,K., Pietila,T., Ronty,M., Michon,F., Frilander,M.J., Ritari,J., Tarkkanen,J., Paulin,L., Auvinen,P., Auvinen,E.	1		2014-04-26	dsDNA
KJ411991	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 HPV16-miR-H5 miRNA gene, complete sequence	86	complete					Qian,K., Pietila,T., Ronty,M., Michon,F., Frilander,M.J., Ritari,J., Tarkkanen,J., Paulin,L., Auvinen,P., Auvinen,E.	1		2014-04-26	dsDNA
KJ411992	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 HPV16-miR-H6 miRNA gene, complete sequence	101	complete					Qian,K., Pietila,T., Ronty,M., Michon,F., Frilander,M.J., Ritari,J., Tarkkanen,J., Paulin,L., Auvinen,P., Auvinen,E.	1		2014-04-26	dsDNA
KF954093	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		HPV16-AH2	Human papillomavirus type 16 isolate HPV16-AH2, complete genome	7906	complete	China	China	Homo sapiens		Sun,Y.-F., Jiang,T., Chen,C.-J.		2013	2014-03-03	dsDNA
AB889488	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD058	Human papillomavirus type 16 DNA, complete genome, isolate: JPD058	7906	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889489	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD168	Human papillomavirus type 16 DNA, complete genome, isolate: JPD168	7906	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889490	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD062	Human papillomavirus type 16 DNA, complete genome, isolate: JPD062	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889491	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD085	Human papillomavirus type 16 DNA, complete genome, isolate: JPD085	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889492	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD002	Human papillomavirus type 16 DNA, complete genome, isolate: JPD002	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889493	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD071	Human papillomavirus type 16 DNA, complete genome, isolate: JPD071	7909	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB889494	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JPD169	Human papillomavirus type 16 DNA, complete genome, isolate: JPD169	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M., Matsumoto,K.	1		2013-11-29	dsDNA
AB818687	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP0777	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP0777	7903	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818688	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP2060	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP2060	7906	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818689	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP0278	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP0278	7907	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818690	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP1773	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP1773	7903	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818691	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP1556	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP1556	7906	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818692	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP0074	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP0074	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
AB818693	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		JP0127	Human papillomavirus type 16 genomic DNA, complete genome, isolate: JP0127	7905	complete					Kukimoto,I., Maehama,T., Sekizuka,T., Ogasawara,Y., Kondo,K., Kusumoto-Matsuo,R., Mori,S., Ishii,Y., Takeuchi,T., Yamaji,T., Takeuchi,F., Hanada,K., Kuroda,M.	1		2013-07-19	dsDNA
JQ004092	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU8, complete genome	7911	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004093	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU9, complete genome	7973	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004094	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU10, complete genome	7905	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004095	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU11, complete genome	7906	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004096	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU12, complete genome	7905	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004097	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU13, complete genome	7907	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004098	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU14, complete genome	7906	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
JQ004099	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9			Human papillomavirus type 16 strain CU15, complete genome	7881	complete	Thailand	Thailand	Homo sapiens		Chansaenroj,J., Theamboonlers,A., Chinchai,T., Junyangdikul,P., Swangvaree,S., Karalak,A., Poovorawan,Y.		2010	2012-10-31	dsDNA
HQ644234	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		AS097	Human papillomavirus type 16 isolate AS097, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644235	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		AS310	Human papillomavirus type 16 isolate AS310, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644236	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		AS411	Human papillomavirus type 16 isolate AS411, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644237	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		BF039	Human papillomavirus type 16 isolate BF039, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644238	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		BF215	Human papillomavirus type 16 isolate BF215, complete genome	7908	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644239	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		BF236	Human papillomavirus type 16 isolate BF236, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644240	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		BF325	Human papillomavirus type 16 isolate BF325, complete genome	7908	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644241	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr050094	Human papillomavirus type 16 isolate Fr050094, complete genome	7908	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644242	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr160232	Human papillomavirus type 16 isolate Fr160232, complete genome	7909	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644243	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr207412	Human papillomavirus type 16 isolate Fr207412, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644244	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr240211	Human papillomavirus type 16 isolate Fr240211, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644245	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr312312	Human papillomavirus type 16 isolate Fr312312, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644246	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Fr630712	Human papillomavirus type 16 isolate Fr630712, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644247	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		IN000078	Human papillomavirus type 16 isolate IN000078, complete genome	7906	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644248	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		IN151168	Human papillomavirus type 16 isolate IN151168, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644249	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		IN221688	Human papillomavirus type 16 isolate IN221688, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644250	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		IN272098	Human papillomavirus type 16 isolate IN272098, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644251	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		INJP0168	Human papillomavirus type 16 isolate INJP0168, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644252	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		NG609	Human papillomavirus type 16 isolate NG609, complete genome	7904	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644253	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00079	Human papillomavirus type 16 isolate Qv00079, complete genome	7910	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644254	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00124	Human papillomavirus type 16 isolate Qv00124, complete genome	7907	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644255	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00346	Human papillomavirus type 16 isolate Qv00346, complete genome	7908	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644256	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00370	Human papillomavirus type 16 isolate Qv00370, complete genome	7906	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644257	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00512	Human papillomavirus type 16 isolate Qv00512, complete genome	7885	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644258	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv00930	Human papillomavirus type 16 isolate Qv00930, complete genome	7906	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644259	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv02234	Human papillomavirus type 16 isolate Qv02234, complete genome	7907	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644260	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv02376	Human papillomavirus type 16 isolate Qv02376, complete genome	7906	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644261	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv02706	Human papillomavirus type 16 isolate Qv02706, complete genome	7905	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
HQ644262	GenBank	Human papillomavirus type 16	Alphapapillomavirus 9		Qv03470	Human papillomavirus type 16 isolate Qv03470, complete genome	7906	complete					Smith,B., Chen,Z., Reimers,L., van Doorslaer,K., Schiffman,M., Desalle,R., Herrero,R., Yu,K., Wacholder,S., Wang,T., Burk,R.D.	1		2012-08-11	dsDNA
